RT;div;leg;id_loca;distance;id_jour;id_taxo;organe;strata;DW;FW
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Fine roots;1;13.1;
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Fine roots;1;;93.9
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Fine roots;2;54;
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Fine roots;2;;344.6
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Fine roots;3;28.9;
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Fine roots;3;;211.9
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Fine roots;4;2.3;
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Fine roots;4;;34.7
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Limb;0;11.1;
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Limb;0;;45.9
35;Div2;Leg+;RT35_d-12;-12;42;Lol_peren;Other leaves;0;55.5;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Fine roots;1;44;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Fine roots;1;;349.5
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Fine roots;2;80.4;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Fine roots;2;;614.3
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Fine roots;3;110.4;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Fine roots;3;;1037.3
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Fine roots;4;79.8;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Fine roots;4;;1225.3
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Limb;0;167.3;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Limb;0;;880
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Other leaves;0;739.3;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Stem;0;98.4;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Taproot;1;46;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Taproot;1;;349.5
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Taproot;2;20;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Taproot;2;;156.8
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Taproot;3;8.7;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Taproot;3;;79.5
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Taproot;4;10.8;
35;Div2;Leg+;RT35_d-15;-15;42;Bra_napus;Taproot;4;;137.6
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Fine roots;1;6.1;
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Fine roots;1;;55.8
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Fine roots;2;5.1;
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Fine roots;2;;59.5
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Fine roots;3;0.9;
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Fine roots;3;;11.2
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Limb;0;3.1;
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Limb;0;;15.5
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Other leaves;0;4.6;
35;Div2;Leg+;RT35_d-18;-18;42;Tri_alexa;Stem;0;8.8;
35;Div2;Leg+;RT35_d-21;-21;42;Ger_disse;Aerial;0;10.05;
35;Div2;Leg+;RT35_d-21;-21;42;Ger_disse;Fine roots;1;4.8;
35;Div2;Leg+;RT35_d-21;-21;42;Ger_disse;Fine roots;1;;29.9
35;Div2;Leg+;RT35_d-21;-21;42;Ger_disse;Fine roots;2;1.3;
35;Div2;Leg+;RT35_d-21;-21;42;Ger_disse;Fine roots;2;;8.6
35;Div2;Leg+;RT35_d-24;-24;42;Tri_alexa;Fine roots;1;8.8;
35;Div2;Leg+;RT35_d-24;-24;42;Tri_alexa;Fine roots;1;;73.8
35;Div2;Leg+;RT35_d-24;-24;42;Tri_alexa;Fine roots;2;11.8;
35;Div2;Leg+;RT35_d-24;-24;42;Tri_alexa;Fine roots;2;;108.5
35;Div2;Leg+;RT35_d-24;-24;42;Tri_alexa;Limb;0;3.6;
35;Div2;Leg+;RT35_d-24;-24;42;Tri_alexa;Limb;0;;18.3
35;Div2;Leg+;RT35_d-24;-24;42;Tri_alexa;Other leaves;0;6;
35;Div2;Leg+;RT35_d-24;-24;42;Tri_alexa;Stem;0;5.2;
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Fine roots;1;16.3;
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Fine roots;1;;135.4
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Fine roots;2;23.7;
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Fine roots;2;;273.9
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Fine roots;3;7.6;
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Fine roots;3;;112.8
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Limb;0;5.3;
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Limb;0;;26.8
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Other leaves;0;16.76;
35;Div2;Leg+;RT35_d-3;-3;42;Tri_alexa;Stem;0;11.63;
35;Div2;Leg+;RT35_d-6;-6;42;Ver_persi;Aerial;0;21.24;
35;Div2;Leg+;RT35_d-6;-6;42;Ver_persi;Fine roots;1;18;
35;Div2;Leg+;RT35_d-6;-6;42;Ver_persi;Fine roots;1;;118
35;Div2;Leg+;RT35_d-6;-6;42;Ver_persi;Fine roots;2;14;
35;Div2;Leg+;RT35_d-6;-6;42;Ver_persi;Fine roots;2;;143.1
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Fine roots;1;10.5;
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Fine roots;1;;88.6
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Fine roots;2;8.5;
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Fine roots;2;;85.2
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Fine roots;3;0.6;
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Fine roots;3;;7
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Limb;0;3.7;
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Limb;0;;17.2
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Other leaves;0;6.7;
35;Div2;Leg+;RT35_d-9;-9;42;Tri_alexa;Stem;0;7.5;
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Fine roots;1;14.9;
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Fine roots;1;;87.4
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Fine roots;2;23.6;
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Fine roots;2;;226.4
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Fine roots;3;14.8;
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Fine roots;3;;182.2
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Limb;0;8.4;
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Limb;0;;45.8
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Other leaves;0;17.87;
36;Div3;Leg+;RT36_d+12;12;43;Tri_alexa;Stem;0;8.37;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Fine roots;1;46.5;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Fine roots;1;;387.1
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Fine roots;2;174.9;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Fine roots;2;;1516.7
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Fine roots;3;323.1;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Fine roots;3;;2453.3
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Fine roots;4;226.4;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Fine roots;4;;2461.6
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Limb;0;423.1;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Limb;0;;2412.6
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Other leaves;0;1567.2;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Stem;0;229.3;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Taproot;1;195.7;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Taproot;1;;1304
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Taproot;2;39.6;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Taproot;2;;315.8
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Taproot;3;13.9;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Taproot;3;;91.2
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Taproot;4;3.3;
36;Div3;Leg+;RT36_d+15;15;43;Bra_napus;Taproot;4;;49.1
36;Div3;Leg+;RT36_d+18;18;43;Ver_persi;Aerial;0;4.62;
36;Div3;Leg+;RT36_d+18;18;43;Ver_persi;Fine roots;1;5.2;
36;Div3;Leg+;RT36_d+18;18;43;Ver_persi;Fine roots;1;;34.7
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Fine roots;1;41.2;
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Fine roots;1;;283.7
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Fine roots;2;66.5;
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Fine roots;2;;708.4
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Fine roots;3;17.3;
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Fine roots;3;;169.9
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Fine roots;4;5.7;
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Fine roots;4;;65.9
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Limb;0;19.1;
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Limb;0;;83.6
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Other leaves;0;66.65;
36;Div3;Leg+;RT36_d+21;21;43;Tri_alexa;Stem;0;26.41;
36;Div3;Leg+;RT36_d+24;24;43;Ger_disse;Aerial;0;90.99;
36;Div3;Leg+;RT36_d+24;24;43;Ger_disse;Fine roots;1;12.6;
36;Div3;Leg+;RT36_d+24;24;43;Ger_disse;Fine roots;1;;74
36;Div3;Leg+;RT36_d+24;24;43;Ger_disse;Fine roots;2;2.3;
36;Div3;Leg+;RT36_d+24;24;43;Ger_disse;Fine roots;2;;11.3
36;Div3;Leg+;RT36_d+3;3;43;Ger_disse;Aerial;0;70.67;
36;Div3;Leg+;RT36_d+3;3;43;Ger_disse;Fine roots;1;15.3;
36;Div3;Leg+;RT36_d+3;3;43;Ger_disse;Fine roots;1;;139.4
36;Div3;Leg+;RT36_d+3;3;43;Ger_disse;Fine roots;2;22.2;
36;Div3;Leg+;RT36_d+3;3;43;Ger_disse;Fine roots;2;;236.8
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Fine roots;1;9.2;
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Fine roots;1;;74.2
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Fine roots;2;6.7;
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Fine roots;2;;82.3
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Fine roots;3;3.6;
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Fine roots;3;;53.3
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Limb;0;3.9;
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Limb;0;;17.6
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Other leaves;0;9.87;
36;Div3;Leg+;RT36_d+6;6;43;Tri_alexa;Stem;0;4.82;
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Fine roots;1;35.3;
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Fine roots;1;;262.6
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Fine roots;2;34.9;
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Fine roots;2;;327.9
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Fine roots;3;6.5;
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Fine roots;3;;57.7
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Limb;0;10.1;
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Limb;0;;45.9
36;Div3;Leg+;RT36_d+9;9;43;Lol_peren;Other leaves;0;112.63;
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Fine roots;1;112.4;
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Fine roots;1;;847.6
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Fine roots;2;130.2;
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Fine roots;2;;1318.4
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Fine roots;3;92.8;
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Fine roots;3;;547
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Fine roots;4;0.2;
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Fine roots;4;;3.7
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Limb;0;43;
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Limb;0;;195.6
36;Div3;Leg+;RT36_d-12;-12;43;Lol_peren;Other leaves;0;406.5;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Fine roots;1;0.4;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Fine roots;1;;3.4
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Fine roots;2;12.9;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Fine roots;2;;112.7
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Fine roots;3;47.8;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Fine roots;3;;580.4
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Fine roots;4;196.8;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Fine roots;4;;2019.2
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Limb;0;150.2;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Limb;0;;935.94501
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Other leaves;0;457.8;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Stem;0;49.54;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Taproot;1;66.7;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Taproot;1;;496.2
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Taproot;2;2.4;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Taproot;2;;17.8
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Taproot;3;1.7;
36;Div3;Leg+;RT36_d-15;-15;43;Bra_napus;Taproot;3;;17.9
36;Div3;Leg+;RT36_d-18;-18;43;Tri_alexa;Fine roots;1;2.8;
36;Div3;Leg+;RT36_d-18;-18;43;Tri_alexa;Fine roots;1;;20.2
36;Div3;Leg+;RT36_d-18;-18;43;Tri_alexa;Limb;0;4.2;
36;Div3;Leg+;RT36_d-18;-18;43;Tri_alexa;Limb;0;;20.9
36;Div3;Leg+;RT36_d-18;-18;43;Tri_alexa;Other leaves;0;3.61;
36;Div3;Leg+;RT36_d-18;-18;43;Tri_alexa;Stem;0;8.23;
36;Div3;Leg+;RT36_d-21;-21;43;Ger_disse;Aerial;0;143.14;
36;Div3;Leg+;RT36_d-21;-21;43;Ger_disse;Fine roots;1;26.7;
36;Div3;Leg+;RT36_d-21;-21;43;Ger_disse;Fine roots;1;;207
36;Div3;Leg+;RT36_d-21;-21;43;Ger_disse;Fine roots;2;6.6;
36;Div3;Leg+;RT36_d-21;-21;43;Ger_disse;Fine roots;2;;55
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Fine roots;1;38.3;
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Fine roots;1;;245
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Fine roots;2;51.1;
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Fine roots;2;;484.3
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Fine roots;3;35.5;
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Fine roots;3;;428.7
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Fine roots;4;16.4;
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Fine roots;4;;229.5
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Limb;0;25;
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Limb;0;;121.7
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Other leaves;0;74.9;
36;Div3;Leg+;RT36_d-24;-24;43;Tri_alexa;Stem;0;35.87;
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Fine roots;1;46.2;
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Fine roots;1;;385.5
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Fine roots;2;37.8;
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Fine roots;2;;415.2
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Fine roots;3;20.3;
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Fine roots;3;;280.6
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Limb;0;19.7;
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Limb;0;;82.7
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Other leaves;0;59.21;
36;Div3;Leg+;RT36_d-3;-3;43;Tri_alexa;Stem;0;27.36;
36;Div3;Leg+;RT36_d-6;-6;43;Ver_persi;Aerial;0;15.91;
36;Div3;Leg+;RT36_d-6;-6;43;Ver_persi;Fine roots;1;9.5;
36;Div3;Leg+;RT36_d-6;-6;43;Ver_persi;Fine roots;1;;63.9
36;Div3;Leg+;RT36_d-6;-6;43;Ver_persi;Fine roots;2;0.6;
36;Div3;Leg+;RT36_d-6;-6;43;Ver_persi;Fine roots;2;;6
36;Div3;Leg+;RT36_d-9;-9;43;Tri_alexa;Fine roots;1;22.8;
36;Div3;Leg+;RT36_d-9;-9;43;Tri_alexa;Fine roots;1;;218.3
36;Div3;Leg+;RT36_d-9;-9;43;Tri_alexa;Fine roots;2;19;
36;Div3;Leg+;RT36_d-9;-9;43;Tri_alexa;Fine roots;2;;239.5
36;Div3;Leg+;RT36_d-9;-9;43;Tri_alexa;Limb;0;9.7;
36;Div3;Leg+;RT36_d-9;-9;43;Tri_alexa;Limb;0;;48.6
36;Div3;Leg+;RT36_d-9;-9;43;Tri_alexa;Other leaves;0;20.04;
36;Div3;Leg+;RT36_d-9;-9;43;Tri_alexa;Stem;0;19.98;
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Fine roots;1;19.8;
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Fine roots;1;;119
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Fine roots;2;35.8;
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Fine roots;2;;362
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Fine roots;3;22.5;
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Fine roots;3;;244.9
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Fine roots;4;11.6;
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Fine roots;4;;184.5
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Limb;0;11.9;
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Limb;0;;58.3
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Other leaves;0;32.14;
37;Div0;Leg+;RT37_d+12;12;43;Tri_alexa;Stem;0;14.73;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Fine roots;1;26.5;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Fine roots;1;;193.8
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Fine roots;2;53.3;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Fine roots;2;;412.3
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Fine roots;3;134.8;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Fine roots;3;;879.4
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Fine roots;4;140.8;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Fine roots;4;;1111.2
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Limb;0;256.9;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Limb;0;;1141.8
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Other leaves;0;761.4;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Stem;0;97.8;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Taproot;1;64.8;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Taproot;1;;432
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Taproot;2;32.8;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Taproot;2;;229.9
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Taproot;3;11.3;
37;Div0;Leg+;RT37_d+15;15;43;Bra_napus;Taproot;3;;63.2
37;Div0;Leg+;RT37_d+18;18;43;Ver_persi;Aerial;0;2.79;
37;Div0;Leg+;RT37_d+18;18;43;Ver_persi;Fine roots;1;3.6;
37;Div0;Leg+;RT37_d+18;18;43;Ver_persi;Fine roots;1;;21.3
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Fine roots;1;14;
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Fine roots;1;;101.6
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Fine roots;2;13.8;
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Fine roots;2;;108.6
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Fine roots;3;3.9;
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Fine roots;3;;42.4
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Limb;0;6;
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Limb;0;;28.1
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Other leaves;0;17.31;
37;Div0;Leg+;RT37_d+21;21;43;Tri_alexa;Stem;0;10.76;
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Fine roots;1;21.4;
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Fine roots;1;;161.1
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Fine roots;2;30.9;
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Fine roots;2;;313.3
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Fine roots;3;11.8;
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Fine roots;3;;151.6
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Limb;0;7.9;
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Limb;0;;43.6
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Other leaves;0;26.37;
37;Div0;Leg+;RT37_d+6;6;43;Tri_alexa;Stem;0;16.08;
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Fine roots;1;30.2;
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Fine roots;1;;206.8
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Fine roots;2;27.8;
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Fine roots;2;;212.4
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Fine roots;3;36.4;
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Fine roots;3;;326
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Fine roots;4;7.5;
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Fine roots;4;;85.5
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Limb;0;12.1;
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Limb;0;;62.4
37;Div0;Leg+;RT37_d+9;9;43;Lol_peren;Other leaves;0;72.12;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Fine roots;1;28;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Fine roots;1;;209.6
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Fine roots;2;157.1;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Fine roots;2;;1170.1
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Fine roots;3;255.1;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Fine roots;3;;1982.7
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Fine roots;4;191.8;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Fine roots;4;;1731.7
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Limb;0;267;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Limb;0;;1398.6
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Other leaves;0;1269.6;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Stem;0;135.7;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Taproot;1;164.4;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Taproot;1;;1050.9
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Taproot;2;52.7;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Taproot;2;;365
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Taproot;3;6.5;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Taproot;3;;67
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Taproot;4;6.5;
37;Div0;Leg+;RT37_d0;0;43;Bra_napus;Taproot;4;;64.4
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Fine roots;1;23.8;
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Fine roots;1;;202.7
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Fine roots;2;45.4;
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Fine roots;2;;464.4
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Fine roots;3;37.4;
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Fine roots;3;;384.3
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Fine roots;4;21.8;
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Fine roots;4;;227.3
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Limb;0;13.3;
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Limb;0;;59.1
37;Div0;Leg+;RT37_d-12;-12;43;Lol_peren;Other leaves;0;78.73;
