"","RT","div","leg","id_loca","id_taxo","distance","strata","DW","FW","serie","position","PAR","numPL"
"250",6,"Div1","Leg-","RT06_d-24","Lol_peren",-24,0,73.4,59.5,"s1","6",553.333333333333,"1"
"251",6,"Div1","Leg-","RT06_d-24","Lol_peren",-24,1,16.4,119.1,"s1","6",553.333333333333,"1"
"252",6,"Div1","Leg-","RT06_d-24","Lol_peren",-24,2,29.2,224.8,"s1","6",553.333333333333,"1"
"253",6,"Div1","Leg-","RT06_d-24","Lol_peren",-24,3,8.7,59.1,"s1","6",553.333333333333,"1"
"254",6,"Div1","Leg-","RT06_d-24","Lol_peren",-24,4,1.3,15.5,"s1","6",553.333333333333,"1"
"255",6,"Div1","Leg-","RT06_d-3","Lol_peren",-3,0,66.7,38.2,"s1","6",553.333333333333,"8"
"256",6,"Div1","Leg-","RT06_d-3","Lol_peren",-3,1,25.8,180.4,"s1","6",553.333333333333,"8"
"257",6,"Div1","Leg-","RT06_d-6","Ver_persi",-6,0,2.8,0,"s1","6",553.333333333333,"7"
"258",6,"Div1","Leg-","RT06_d-6","Ver_persi",-6,1,3.1,30.8,"s1","6",553.333333333333,"7"
"259",6,"Div1","Leg-","RT06_d-9","Ger_disse",-9,0,2.5,0,"s1","6",553.333333333333,"6"
"260",6,"Div1","Leg-","RT06_d-9","Ger_disse",-9,1,0.9,12.1,"s1","6",553.333333333333,"6"
"261",6,"Div1","Leg-","RT06_d0","Bra_napus",0,0,2171.7,2395.212766,"s1","6",553.333333333333,"9"
"262",6,"Div1","Leg-","RT06_d0","Bra_napus",0,1,382.1,3134.8,"s1","6",553.333333333333,"9"
"263",6,"Div1","Leg-","RT06_d0","Bra_napus",0,2,270.3,2217.3,"s1","6",553.333333333333,"9"
"264",6,"Div1","Leg-","RT06_d0","Bra_napus",0,3,294.1,3083.5,"s1","6",553.333333333333,"9"
"265",6,"Div1","Leg-","RT06_d0","Bra_napus",0,4,316.7,4428.1,"s1","6",553.333333333333,"9"
"266",7,"Div2","Leg-","RT07_d+15","Bra_napus",15,0,683,596.9,"s1","7",546,"14"
"267",7,"Div2","Leg-","RT07_d+15","Bra_napus",15,1,62.3,386,"s1","7",546,"14"
"268",7,"Div2","Leg-","RT07_d+15","Bra_napus",15,2,20.3,203.4,"s1","7",546,"14"
"269",7,"Div2","Leg-","RT07_d+15","Bra_napus",15,3,0.1,0.7,"s1","7",546,"14"
"270",7,"Div2","Leg-","RT07_d+21","Lol_peren",21,0,76.9,57.5,"s1","7",546,"16"
"271",7,"Div2","Leg-","RT07_d+21","Lol_peren",21,1,64.4,487.5,"s1","7",546,"16"
"272",7,"Div2","Leg-","RT07_d+21","Lol_peren",21,2,27.8,256,"s1","7",546,"16"
"273",7,"Div2","Leg-","RT07_d+24","Ger_disse",24,0,3.5,0,"s1","7",546,"17"
"274",7,"Div2","Leg-","RT07_d+24","Ger_disse",24,1,0.2,1,"s1","7",546,"17"
"275",7,"Div2","Leg-","RT07_d+3","Ger_disse",3,0,5.1,0,"s1","7",546,"10"
"276",7,"Div2","Leg-","RT07_d+3","Ger_disse",3,1,1.6,15,"s1","7",546,"10"
"277",7,"Div2","Leg-","RT07_d+6","Ver_persi",6,0,3,0,"s1","7",546,"11"
"278",7,"Div2","Leg-","RT07_d+6","Ver_persi",6,1,2.9,29.6,"s1","7",546,"11"
"279",7,"Div2","Leg-","RT07_d+9","Lol_peren",9,0,76.4,72.4,"s1","7",546,"12"
"280",7,"Div2","Leg-","RT07_d+9","Lol_peren",9,1,74.8,653.4,"s1","7",546,"12"
"281",7,"Div2","Leg-","RT07_d+9","Lol_peren",9,2,20.9,172.9,"s1","7",546,"12"
"282",7,"Div2","Leg-","RT07_d+9","Lol_peren",9,3,1.3,13.2,"s1","7",546,"12"
"283",7,"Div2","Leg-","RT07_d-12","Lol_peren",-12,0,80.3,53.2,"s1","7",546,"5"
"284",7,"Div2","Leg-","RT07_d-12","Lol_peren",-12,1,26.1,198.6,"s1","7",546,"5"
"285",7,"Div2","Leg-","RT07_d-12","Lol_peren",-12,2,13.9,109.7,"s1","7",546,"5"
"286",7,"Div2","Leg-","RT07_d-12","Lol_peren",-12,3,13.4,104.5,"s1","7",546,"5"
"287",7,"Div2","Leg-","RT07_d-12","Lol_peren",-12,4,2.2,23,"s1","7",546,"5"
"288",7,"Div2","Leg-","RT07_d-15","Bra_napus",-15,0,748.2,639.2,"s1","7",546,"4"
"289",7,"Div2","Leg-","RT07_d-15","Bra_napus",-15,1,89.7,582.8,"s1","7",546,"4"
"290",7,"Div2","Leg-","RT07_d-15","Bra_napus",-15,2,62.1,462.6,"s1","7",546,"4"
"291",7,"Div2","Leg-","RT07_d-15","Bra_napus",-15,3,103.3,903.8,"s1","7",546,"4"
"292",7,"Div2","Leg-","RT07_d-15","Bra_napus",-15,4,157.3,1791.5,"s1","7",546,"4"
"293",7,"Div2","Leg-","RT07_d-18","Ver_persi",-18,0,1.7,0,"s1","7",546,"3"
"294",7,"Div2","Leg-","RT07_d-18","Ver_persi",-18,1,0.8,11.8,"s1","7",546,"3"
"295",7,"Div2","Leg-","RT07_d-21","Ger_disse",-21,0,7.9,0,"s1","7",546,"2"
"296",7,"Div2","Leg-","RT07_d-21","Ger_disse",-21,1,1.5,14,"s1","7",546,"2"
"297",7,"Div2","Leg-","RT07_d-24","Lol_peren",-24,0,252.4,88.7,"s1","7",546,"1"
"298",7,"Div2","Leg-","RT07_d-24","Lol_peren",-24,1,68.8,449.9,"s1","7",546,"1"
"299",7,"Div2","Leg-","RT07_d-24","Lol_peren",-24,2,46.5,339.8,"s1","7",546,"1"
"300",7,"Div2","Leg-","RT07_d-24","Lol_peren",-24,3,27.5,222.3,"s1","7",546,"1"
"301",7,"Div2","Leg-","RT07_d-24","Lol_peren",-24,4,14.9,138.9,"s1","7",546,"1"
"302",7,"Div2","Leg-","RT07_d-3","Lol_peren",-3,0,44.2,33.2,"s1","7",546,"8"
"303",7,"Div2","Leg-","RT07_d-3","Lol_peren",-3,1,32.6,216.9,"s1","7",546,"8"
"304",7,"Div2","Leg-","RT07_d-3","Lol_peren",-3,2,3.3,20.9,"s1","7",546,"8"
"305",7,"Div2","Leg-","RT07_d-6","Ver_persi",-6,0,0.9,0,"s1","7",546,"7"
"306",7,"Div2","Leg-","RT07_d-6","Ver_persi",-6,1,0.7,7.8,"s1","7",546,"7"
"307",7,"Div2","Leg-","RT07_d-9","Ger_disse",-9,0,7.3,0,"s1","7",546,"6"
"308",7,"Div2","Leg-","RT07_d-9","Ger_disse",-9,1,3.5,32.5,"s1","7",546,"6"
"309",7,"Div2","Leg-","RT07_d0","Bra_napus",0,0,2927.9,2180,"s1","7",546,"9"
"310",7,"Div2","Leg-","RT07_d0","Bra_napus",0,1,322.9,2318.5,"s1","7",546,"9"
"311",7,"Div2","Leg-","RT07_d0","Bra_napus",0,2,185.6,1315.4,"s1","7",546,"9"
"312",7,"Div2","Leg-","RT07_d0","Bra_napus",0,3,517.5,4192.6,"s1","7",546,"9"
"313",7,"Div2","Leg-","RT07_d0","Bra_napus",0,4,488.1,5688.6,"s1","7",546,"9"
"314",8,"Div3","Leg-","RT08_d+15","Bra_napus",15,0,5.5,0,"s1","8",523.333333333333,"14"
"315",8,"Div3","Leg-","RT08_d+15","Bra_napus",15,1,1.9,8,"s1","8",523.333333333333,"14"
"316",8,"Div3","Leg-","RT08_d+18","Ver_persi",18,0,3.2,0,"s1","8",523.333333333333,"15"
"317",8,"Div3","Leg-","RT08_d+18","Ver_persi",18,1,3.2,29.2,"s1","8",523.333333333333,"15"
"318",8,"Div3","Leg-","RT08_d+21","Lol_peren",21,0,317.7,175,"s1","8",523.333333333333,"16"
"319",8,"Div3","Leg-","RT08_d+21","Lol_peren",21,1,101.2,819.6,"s1","8",523.333333333333,"16"
"320",8,"Div3","Leg-","RT08_d+21","Lol_peren",21,2,59.9,559.6,"s1","8",523.333333333333,"16"
"321",8,"Div3","Leg-","RT08_d+21","Lol_peren",21,3,2.6,26.8,"s1","8",523.333333333333,"16"
"322",8,"Div3","Leg-","RT08_d+3","Ger_disse",3,0,7.3,0,"s1","8",523.333333333333,"10"
"323",8,"Div3","Leg-","RT08_d+3","Ger_disse",3,1,1.7,21.8,"s1","8",523.333333333333,"10"
"324",8,"Div3","Leg-","RT08_d+3","Ger_disse",3,2,0.5,2.6,"s1","8",523.333333333333,"10"
"325",8,"Div3","Leg-","RT08_d+6","Ver_persi",6,0,9.5,0,"s1","8",523.333333333333,"11"
"326",8,"Div3","Leg-","RT08_d+6","Ver_persi",6,1,6.4,73.4,"s1","8",523.333333333333,"11"
"327",8,"Div3","Leg-","RT08_d+6","Ver_persi",6,2,0.6,5.1,"s1","8",523.333333333333,"11"
"328",8,"Div3","Leg-","RT08_d+9","Lol_peren",9,0,248,92.2,"s1","8",523.333333333333,"12"
"329",8,"Div3","Leg-","RT08_d+9","Lol_peren",9,1,106.6,719.8,"s1","8",523.333333333333,"12"
"330",8,"Div3","Leg-","RT08_d+9","Lol_peren",9,2,14,98,"s1","8",523.333333333333,"12"
"331",8,"Div3","Leg-","RT08_d-12","Lol_peren",-12,0,312.8,125.7,"s1","8",523.333333333333,"5"
"332",8,"Div3","Leg-","RT08_d-15","Bra_napus",-15,0,1049.3,977.7,"s1","8",523.333333333333,"4"
"333",8,"Div3","Leg-","RT08_d-15","Bra_napus",-15,1,94.3,611.9,"s1","8",523.333333333333,"4"
"334",8,"Div3","Leg-","RT08_d-15","Bra_napus",-15,2,148.9,1280.4,"s1","8",523.333333333333,"4"
"335",8,"Div3","Leg-","RT08_d-15","Bra_napus",-15,3,258.8,1966.8,"s1","8",523.333333333333,"4"
"336",8,"Div3","Leg-","RT08_d-15","Bra_napus",-15,4,127.1,1543.6,"s1","8",523.333333333333,"4"
"337",8,"Div3","Leg-","RT08_d-18","Ver_persi",-18,0,1.5,0,"s1","8",523.333333333333,"3"
"338",8,"Div3","Leg-","RT08_d-18","Ver_persi",-18,1,0.1,5,"s1","8",523.333333333333,"3"
"339",8,"Div3","Leg-","RT08_d-21","Ger_disse",-21,0,5.7,0,"s1","8",523.333333333333,"2"
"340",8,"Div3","Leg-","RT08_d-21","Ger_disse",-21,1,0.7,6.6,"s1","8",523.333333333333,"2"
"341",8,"Div3","Leg-","RT08_d-24","Lol_peren",-24,0,116.7,58.5,"s1","8",523.333333333333,"1"
"342",8,"Div3","Leg-","RT08_d-24","Lol_peren",-24,1,48.9,324.6,"s1","8",523.333333333333,"1"
"343",8,"Div3","Leg-","RT08_d-24","Lol_peren",-24,2,24.3,212.8,"s1","8",523.333333333333,"1"
"344",8,"Div3","Leg-","RT08_d-24","Lol_peren",-24,3,0.7,9.3,"s1","8",523.333333333333,"1"
"345",8,"Div3","Leg-","RT08_d-3","Lol_peren",-3,0,90.9,62.2,"s1","8",523.333333333333,"8"
"346",8,"Div3","Leg-","RT08_d-3","Lol_peren",-3,1,138.6,1200,"s1","8",523.333333333333,"8"
"347",8,"Div3","Leg-","RT08_d-3","Lol_peren",-3,2,57.3,510.8,"s1","8",523.333333333333,"8"
"348",8,"Div3","Leg-","RT08_d-3","Lol_peren",-3,3,14.9,134.5,"s1","8",523.333333333333,"8"
"349",8,"Div3","Leg-","RT08_d-3","Lol_peren",-3,4,4.1,39.4,"s1","8",523.333333333333,"8"
"350",8,"Div3","Leg-","RT08_d-6","Ver_persi",-6,0,2.7,0,"s1","8",523.333333333333,"7"
"351",8,"Div3","Leg-","RT08_d-6","Ver_persi",-6,1,1.4,17.2,"s1","8",523.333333333333,"7"
"352",8,"Div3","Leg-","RT08_d-9","Ger_disse",-9,0,6.4,0,"s1","8",523.333333333333,"6"
"353",8,"Div3","Leg-","RT08_d-9","Ger_disse",-9,1,0.5,13.4,"s1","8",523.333333333333,"6"
"354",8,"Div3","Leg-","RT08_d0","Bra_napus",0,0,2430.6,2265.5,"s1","8",523.333333333333,"9"
"355",8,"Div3","Leg-","RT08_d0","Bra_napus",0,1,210.1,1249.7,"s1","8",523.333333333333,"9"
"356",8,"Div3","Leg-","RT08_d0","Bra_napus",0,2,158.9,1144.4,"s1","8",523.333333333333,"9"
"357",8,"Div3","Leg-","RT08_d0","Bra_napus",0,3,403.3,2966.3,"s1","8",523.333333333333,"9"
"358",8,"Div3","Leg-","RT08_d0","Bra_napus",0,4,168.8,1993.8,"s1","8",523.333333333333,"9"
"359",9,"Div0","Leg-","RT09_d+21","Lol_peren",21,0,263.3,123.1,"s1","9",527,"16"
"360",9,"Div0","Leg-","RT09_d+21","Lol_peren",21,1,78.3,511.6,"s1","9",527,"16"
"361",9,"Div0","Leg-","RT09_d+21","Lol_peren",21,2,27.5,156.6,"s1","9",527,"16"
"362",9,"Div0","Leg-","RT09_d+21","Lol_peren",21,3,4.1,32.7,"s1","9",527,"16"
"363",9,"Div0","Leg-","RT09_d+3","Ger_disse",3,0,9.2,0,"s1","9",527,"10"
"364",9,"Div0","Leg-","RT09_d+3","Ger_disse",3,1,2,12.9,"s1","9",527,"10"
"365",9,"Div0","Leg-","RT09_d+6","Ver_persi",6,0,2.2,0,"s1","9",527,"11"
"366",9,"Div0","Leg-","RT09_d+6","Ver_persi",6,1,4.1,34.4,"s1","9",527,"11"
"367",9,"Div0","Leg-","RT09_d+9","Lol_peren",9,0,352.5,76.5,"s1","9",527,"12"
"368",9,"Div0","Leg-","RT09_d+9","Lol_peren",9,1,90.6,578,"s1","9",527,"12"
"369",9,"Div0","Leg-","RT09_d+9","Lol_peren",9,2,91.1,649.6,"s1","9",527,"12"
"370",9,"Div0","Leg-","RT09_d+9","Lol_peren",9,3,109.8,843.8,"s1","9",527,"12"
"371",9,"Div0","Leg-","RT09_d+9","Lol_peren",9,4,15.5,134.4,"s1","9",527,"12"
"372",9,"Div0","Leg-","RT09_d-12","Lol_peren",-12,0,194.2,67.5,"s1","9",527,"5"
"373",9,"Div0","Leg-","RT09_d-12","Lol_peren",-12,1,83.6,469.5,"s1","9",527,"5"
"374",9,"Div0","Leg-","RT09_d-12","Lol_peren",-12,2,36.6,233.7,"s1","9",527,"5"
"375",9,"Div0","Leg-","RT09_d-12","Lol_peren",-12,3,20.6,134.2,"s1","9",527,"5"
"376",9,"Div0","Leg-","RT09_d-12","Lol_peren",-12,4,10.2,94.8,"s1","9",527,"5"
"377",9,"Div0","Leg-","RT09_d-15","Bra_napus",-15,0,1185.8,1425.7,"s1","9",527,"4"
"378",9,"Div0","Leg-","RT09_d-15","Bra_napus",-15,1,133.2,864.4,"s1","9",527,"4"
"379",9,"Div0","Leg-","RT09_d-15","Bra_napus",-15,2,133.5,709.4,"s1","9",527,"4"
"380",9,"Div0","Leg-","RT09_d-15","Bra_napus",-15,3,159.9,829.6,"s1","9",527,"4"
"381",9,"Div0","Leg-","RT09_d-15","Bra_napus",-15,4,184.1,1110.3,"s1","9",527,"4"
"382",9,"Div0","Leg-","RT09_d-18","Ver_persi",-18,0,1.7,0,"s1","9",527,"3"
"383",9,"Div0","Leg-","RT09_d-18","Ver_persi",-18,1,0.8,8.9,"s1","9",527,"3"
"384",9,"Div0","Leg-","RT09_d-24","Lol_peren",-24,0,61.1,38.2,"s1","9",527,"1"
"385",9,"Div0","Leg-","RT09_d-24","Lol_peren",-24,1,25.2,141.7,"s1","9",527,"1"
"386",9,"Div0","Leg-","RT09_d-24","Lol_peren",-24,2,14.2,73.9,"s1","9",527,"1"
"387",9,"Div0","Leg-","RT09_d-24","Lol_peren",-24,3,7.8,49.8,"s1","9",527,"1"
"388",9,"Div0","Leg-","RT09_d-3","Lol_peren",-3,0,32.9,30.6,"s1","9",527,"8"
"389",9,"Div0","Leg-","RT09_d-3","Lol_peren",-3,1,13.7,94,"s1","9",527,"8"
"390",9,"Div0","Leg-","RT09_d-3","Lol_peren",-3,2,10.6,76,"s1","9",527,"8"
"391",9,"Div0","Leg-","RT09_d-3","Lol_peren",-3,3,12.3,99.5,"s1","9",527,"8"
"392",9,"Div0","Leg-","RT09_d-3","Lol_peren",-3,4,5,50.7,"s1","9",527,"8"
"393",9,"Div0","Leg-","RT09_d-6","Ver_persi",-6,0,3.8,0,"s1","9",527,"7"
"394",9,"Div0","Leg-","RT09_d-6","Ver_persi",-6,1,1.6,14.6,"s1","9",527,"7"
"395",9,"Div0","Leg-","RT09_d0","Bra_napus",0,0,1621,1960.1,"s1","9",527,"9"
"396",9,"Div0","Leg-","RT09_d0","Bra_napus",0,1,144.6,1018.4,"s1","9",527,"9"
"397",9,"Div0","Leg-","RT09_d0","Bra_napus",0,2,100.9,691.6,"s1","9",527,"9"
"398",9,"Div0","Leg-","RT09_d0","Bra_napus",0,3,174.5,1069.1,"s1","9",527,"9"
"399",9,"Div0","Leg-","RT09_d0","Bra_napus",0,4,243.1,2284.9,"s1","9",527,"9"
"400",10,"Div1","Leg-","RT10_d+12","Ger_disse",12,0,6.3,0,"s1","10",523.333333333333,"13"
"401",10,"Div1","Leg-","RT10_d+12","Ger_disse",12,1,2.2,19,"s1","10",523.333333333333,"13"
"402",10,"Div1","Leg-","RT10_d+15","Bra_napus",15,0,1826.1,1277.8,"s1","10",523.333333333333,"14"
"403",10,"Div1","Leg-","RT10_d+15","Bra_napus",15,1,172.6,1112.9,"s1","10",523.333333333333,"14"
"404",10,"Div1","Leg-","RT10_d+15","Bra_napus",15,2,181,1303.8,"s1","10",523.333333333333,"14"
"405",10,"Div1","Leg-","RT10_d+15","Bra_napus",15,3,192.5,1484,"s1","10",523.333333333333,"14"
"406",10,"Div1","Leg-","RT10_d+15","Bra_napus",15,4,266.8,2204.8,"s1","10",523.333333333333,"14"
"407",10,"Div1","Leg-","RT10_d+21","Lol_peren",21,0,17.9,22.4,"s1","10",523.333333333333,"16"
"408",10,"Div1","Leg-","RT10_d+21","Lol_peren",21,1,18.5,103.5,"s1","10",523.333333333333,"16"
"409",10,"Div1","Leg-","RT10_d+3","Ger_disse",3,0,7.2,0,"s1","10",523.333333333333,"10"
"410",10,"Div1","Leg-","RT10_d+3","Ger_disse",3,1,0.6,3.2,"s1","10",523.333333333333,"10"
"411",10,"Div1","Leg-","RT10_d+6","Ver_persi",6,0,33.2,0,"s1","10",523.333333333333,"11"
"412",10,"Div1","Leg-","RT10_d+6","Ver_persi",6,1,19.9,178.4,"s1","10",523.333333333333,"11"
"413",10,"Div1","Leg-","RT10_d+6","Ver_persi",6,2,12.8,112.2,"s1","10",523.333333333333,"11"
"414",10,"Div1","Leg-","RT10_d+9","Lol_peren",9,0,183.5,92.7,"s1","10",523.333333333333,"12"
"415",10,"Div1","Leg-","RT10_d+9","Lol_peren",9,1,97.7,550.3,"s1","10",523.333333333333,"12"
"416",10,"Div1","Leg-","RT10_d+9","Lol_peren",9,2,67.8,480.9,"s1","10",523.333333333333,"12"
"417",10,"Div1","Leg-","RT10_d+9","Lol_peren",9,3,4.9,49.5,"s1","10",523.333333333333,"12"
"418",10,"Div1","Leg-","RT10_d-12","Lol_peren",-12,0,45.7,28.2,"s1","10",523.333333333333,"5"
"419",10,"Div1","Leg-","RT10_d-12","Lol_peren",-12,1,20.5,60.3,"s1","10",523.333333333333,"5"
"420",10,"Div1","Leg-","RT10_d-12","Lol_peren",-12,2,15.2,123.0072024,"s1","10",523.333333333333,"5"
"421",10,"Div1","Leg-","RT10_d-12","Lol_peren",-12,3,7.3,30.9,"s1","10",523.333333333333,"5"
"422",10,"Div1","Leg-","RT10_d-12","Lol_peren",-12,4,2.9,17.3,"s1","10",523.333333333333,"5"
"423",10,"Div1","Leg-","RT10_d-15","Bra_napus",-15,0,773.8,691.4,"s1","10",523.333333333333,"4"
"424",10,"Div1","Leg-","RT10_d-15","Bra_napus",-15,1,55,435.030566,"s1","10",523.333333333333,"4"
"425",10,"Div1","Leg-","RT10_d-15","Bra_napus",-15,2,91.9,899.49,"s1","10",523.333333333333,"4"
"426",10,"Div1","Leg-","RT10_d-18","Ver_persi",-18,0,3.4,0,"s1","10",523.333333333333,"3"
"427",10,"Div1","Leg-","RT10_d-18","Ver_persi",-18,1,1.4,15,"s1","10",523.333333333333,"3"
"428",10,"Div1","Leg-","RT10_d-24","Lol_peren",-24,0,45.1,28.2,"s1","10",523.333333333333,"1"
"429",10,"Div1","Leg-","RT10_d-24","Lol_peren",-24,1,16.1,60.3,"s1","10",523.333333333333,"1"
"430",10,"Div1","Leg-","RT10_d-24","Lol_peren",-24,2,0.5,1.5,"s1","10",523.333333333333,"1"
"431",10,"Div1","Leg-","RT10_d-3","Lol_peren",-3,0,67.1,37.7,"s1","10",523.333333333333,"8"
"432",10,"Div1","Leg-","RT10_d-3","Lol_peren",-3,1,24.5,145.6,"s1","10",523.333333333333,"8"
"433",10,"Div1","Leg-","RT10_d-3","Lol_peren",-3,2,23.1,91.6,"s1","10",523.333333333333,"8"
"434",10,"Div1","Leg-","RT10_d-3","Lol_peren",-3,3,7.3,30.9,"s1","10",523.333333333333,"8"
"435",10,"Div1","Leg-","RT10_d-6","Ver_persi",-6,0,13.5,0,"s1","10",523.333333333333,"7"
"436",10,"Div1","Leg-","RT10_d-6","Ver_persi",-6,1,4.1,36.8,"s1","10",523.333333333333,"7"
"437",10,"Div1","Leg-","RT10_d-9","Ger_disse",-9,0,7.3,0,"s1","10",523.333333333333,"6"
"438",10,"Div1","Leg-","RT10_d-9","Ger_disse",-9,1,2.4,22.8,"s1","10",523.333333333333,"6"
"439",10,"Div1","Leg-","RT10_d-9","Ger_disse",-9,2,0.5,4.3,"s1","10",523.333333333333,"6"
"440",10,"Div1","Leg-","RT10_d0","Bra_napus",0,0,3271.10495,1873,"s1","10",523.333333333333,"9"
"441",10,"Div1","Leg-","RT10_d0","Bra_napus",0,1,344.1,2182.6,"s1","10",523.333333333333,"9"
"442",10,"Div1","Leg-","RT10_d0","Bra_napus",0,2,235.6,2062.8,"s1","10",523.333333333333,"9"
"443",10,"Div1","Leg-","RT10_d0","Bra_napus",0,3,311,2168,"s1","10",523.333333333333,"9"
"444",10,"Div1","Leg-","RT10_d0","Bra_napus",0,4,482,5538.1,"s1","10",523.333333333333,"9"
"445",11,"Div0","Leg+","RT11_d+12","Tri_alexa",12,0,53.8,49.8,"s1","10",507.333333333333,"5"
"446",11,"Div0","Leg+","RT11_d+12","Tri_alexa",12,1,25.9,259.8,"s1","10",507.333333333333,"5"
"447",11,"Div0","Leg+","RT11_d+12","Tri_alexa",12,2,18.5,249.1,"s1","10",507.333333333333,"5"
"448",11,"Div0","Leg+","RT11_d+12","Tri_alexa",12,3,0.3,2.7,"s1","10",507.333333333333,"5"
"449",11,"Div0","Leg+","RT11_d+15","Bra_napus",15,0,856.5,871.1,"s1","10",507.333333333333,"4"
"450",11,"Div0","Leg+","RT11_d+15","Bra_napus",15,1,51,330.5,"s1","10",507.333333333333,"4"
"451",11,"Div0","Leg+","RT11_d+15","Bra_napus",15,2,50.3,214.5,"s1","10",507.333333333333,"4"
"452",11,"Div0","Leg+","RT11_d+15","Bra_napus",15,3,76.6,446.7,"s1","10",507.333333333333,"4"
"453",11,"Div0","Leg+","RT11_d+15","Bra_napus",15,4,36.4,280.1,"s1","10",507.333333333333,"4"
"454",11,"Div0","Leg+","RT11_d+18","Ver_persi",18,0,2.2,0,"s1","10",507.333333333333,"3"
"455",11,"Div0","Leg+","RT11_d+18","Ver_persi",18,1,0.5,3.4,"s1","10",507.333333333333,"3"
"456",11,"Div0","Leg+","RT11_d+21","Tri_alexa",21,0,192.8,103.2,"s1","10",507.333333333333,"2"
"457",11,"Div0","Leg+","RT11_d+21","Tri_alexa",21,1,71.1,540.2,"s1","10",507.333333333333,"2"
"458",11,"Div0","Leg+","RT11_d+21","Tri_alexa",21,2,40.8,372.8,"s1","10",507.333333333333,"2"
"459",11,"Div0","Leg+","RT11_d+21","Tri_alexa",21,3,23,238.8,"s1","10",507.333333333333,"2"
"460",11,"Div0","Leg+","RT11_d+21","Tri_alexa",21,4,15.2,198.3,"s1","10",507.333333333333,"2"
"461",11,"Div0","Leg+","RT11_d+24","Ger_disse",24,0,5.6,0,"s1","10",507.333333333333,"1"
"462",11,"Div0","Leg+","RT11_d+24","Ger_disse",24,1,4.4,17.7,"s1","10",507.333333333333,"1"
"463",11,"Div0","Leg+","RT11_d+3","Ger_disse",3,0,10.6,0,"s1","10",507.333333333333,"8"
"464",11,"Div0","Leg+","RT11_d+3","Ger_disse",3,1,0.6,2.8,"s1","10",507.333333333333,"8"
"465",11,"Div0","Leg+","RT11_d+6","Tri_alexa",6,0,139.1,108.6,"s1","10",507.333333333333,"7"
"466",11,"Div0","Leg+","RT11_d+6","Tri_alexa",6,1,53.4,502.6,"s1","10",507.333333333333,"7"
"467",11,"Div0","Leg+","RT11_d+6","Tri_alexa",6,2,41.6,506.5,"s1","10",507.333333333333,"7"
"468",11,"Div0","Leg+","RT11_d+6","Tri_alexa",6,3,4.7,31.5,"s1","10",507.333333333333,"7"
"469",11,"Div0","Leg+","RT11_d+6","Tri_alexa",6,4,2.2,25.1,"s1","10",507.333333333333,"7"
"470",11,"Div0","Leg+","RT11_d+9","Lol_peren",9,0,78.5,78.5,"s1","10",507.333333333333,"6"
"471",11,"Div0","Leg+","RT11_d+9","Lol_peren",9,1,52.4,300.5,"s1","10",507.333333333333,"6"
"472",11,"Div0","Leg+","RT11_d+9","Lol_peren",9,2,78.3,493.4,"s1","10",507.333333333333,"6"
"473",11,"Div0","Leg+","RT11_d+9","Lol_peren",9,3,20.9,145,"s1","10",507.333333333333,"6"
"474",11,"Div0","Leg+","RT11_d-12","Lol_peren",-12,0,6.9,16.2,"s1","10",507.333333333333,"13"
"475",11,"Div0","Leg+","RT11_d-12","Lol_peren",-12,1,4,18.7,"s1","10",507.333333333333,"13"
"476",11,"Div0","Leg+","RT11_d-12","Lol_peren",-12,2,8.3,64.4,"s1","10",507.333333333333,"13"
"477",11,"Div0","Leg+","RT11_d-12","Lol_peren",-12,3,0.2,3.9,"s1","10",507.333333333333,"13"
"478",11,"Div0","Leg+","RT11_d-15","Bra_napus",-15,0,89.1,206.3,"s1","10",507.333333333333,"14"
"479",11,"Div0","Leg+","RT11_d-15","Bra_napus",-15,1,10.6,58.4,"s1","10",507.333333333333,"14"
"480",11,"Div0","Leg+","RT11_d-15","Bra_napus",-15,2,4,29,"s1","10",507.333333333333,"14"
"481",11,"Div0","Leg+","RT11_d-15","Bra_napus",-15,3,0.5,4.4,"s1","10",507.333333333333,"14"
"482",11,"Div0","Leg+","RT11_d-21","Ger_disse",-21,0,13.7,0,"s1","10",507.333333333333,"16"
"483",11,"Div0","Leg+","RT11_d-21","Ger_disse",-21,1,4,44.8,"s1","10",507.333333333333,"16"
"484",11,"Div0","Leg+","RT11_d-21","Ger_disse",-21,2,0.8,2.5,"s1","10",507.333333333333,"16"
"485",11,"Div0","Leg+","RT11_d-24","Tri_alexa",-24,0,15.2,16.35514019,"s1","10",507.333333333333,"17"
"486",11,"Div0","Leg+","RT11_d-24","Tri_alexa",-24,1,8.5,91.5,"s1","10",507.333333333333,"17"
"487",11,"Div0","Leg+","RT11_d-24","Tri_alexa",-24,2,13.3,196.5,"s1","10",507.333333333333,"17"
"488",11,"Div0","Leg+","RT11_d-24","Tri_alexa",-24,3,0.7,6.62,"s1","10",507.333333333333,"17"
"489",11,"Div0","Leg+","RT11_d-3","Tri_alexa",-3,0,52,36.6,"s1","10",507.333333333333,"10"
"490",11,"Div0","Leg+","RT11_d-3","Tri_alexa",-3,1,32.3,225,"s1","10",507.333333333333,"10"
"491",11,"Div0","Leg+","RT11_d-3","Tri_alexa",-3,2,11.1,116.5,"s1","10",507.333333333333,"10"
"492",11,"Div0","Leg+","RT11_d-3","Tri_alexa",-3,3,0.9,7.8,"s1","10",507.333333333333,"10"
